Commande_ID,Date,Produit_ID,Quantité,Montant
4b1225ce-448b-47c7-90e6-fb21ca562500,2023-11-29 21:27:29.431545,4221,10,3729.01
f8e71fa9-d33f-4e14-9bdb-8cf40531d9e1,2025-01-12 07:58:35.006459,262,6,4341.74
e5875a7b-e3d6-401e-bf3a-6eeb24569219,2024-12-01 23:14:41.362814,2371,1,3482.9
9f10cca1-5a0e-4d9c-9601-c258abf2cb0a,2024-12-07 00:51:17.951655,2169,3,1650.14
9f55fb73-ff34-4e93-a1b1-ec6b51ce7bdd,2025-02-14 19:41:07.265918,628,2,1259.69
ce655da0-68ae-4a44-9180-f31025e5b49b,2022-12-21 08:36:35.989291,2428,1,486.39
3ab472bf-a3a3-4beb-ae0d-dd45fc03712e,2023-07-25 00:29:00.491634,3166,2,4443.33
60db40f4-6241-4316-a5dd-01aa51c65434,2024-08-14 23:18:49.039872,580,9,4724.78
1b07cebf-b6c7-49f3-926a-d3b6962c91d0,2022-10-26 00:50:38.929718,551,10,4168.32
9ae22c2c-6235-414d-96d9-38bd901c06ee,2023-05-18 04:39:31.638666,4179,7,3039.5
986c00ad-dfd9-48bd-8bcf-4ea59e6b9b1c,2024-08-29 16:31:59.436469,2394,6,2355.79
fa9b7c52-912e-460e-9c6c-7a6d57fb52cb,2024-10-09 01:48:24.847893,560,5,3908.33
e16c068e-7c47-4aa3-b442-02b0429b38e2,2025-02-17 05:08:06.141905,4617,8,3537.82
a6d69027-d84e-47e6-ba82-88bb410098c4,2024-11-26 16:58:05.086165,1317,1,1919.39
b6d86675-4bbc-497f-9d2b-4b9961bae129,2023-12-11 02:52:13.489433,2707,4,282.98
aa30e2a3-2b30-4ad9-bf24-73a1e69cd469,2025-02-02 13:36:04.687982,2245,9,4444.6
f51d7a75-4b8c-4ff2-9760-a3703dcb6151,2024-12-16 06:34:56.535008,4796,7,1475.79
46951a8e-7d84-49bc-9e07-008cdb634e60,2022-05-29 15:07:12.359365,3565,6,728.67
9e9ba3d1-7b3e-489c-9156-171fb15ec0a3,2023-11-24 03:18:14.283391,1641,8,2981.96
6684338b-2ed7-41bf-a4bd-66c84f5764e4,2024-06-27 15:01:36.657184,4505,6,1432.41
78760b7b-b5c2-4983-9a30-969314c14bfb,2024-11-10 05:44:29.041783,4258,7,4018.24
04d65c1d-1d6a-4b3d-9f44-2fde01892073,2024-09-03 13:05:00.500485,2476,6,2393.62
e37a5d1b-af8b-4d1b-a9a1-28c767bc31e6,2024-06-30 20:27:28.510019,1456,4,4501.78
cd65d9e4-ccee-4667-84ec-614275d6ef29,2023-01-29 00:38:44.805034,4407,4,75.1
1d8bd774-6f2a-4aa9-81a7-64d38ed9c8a3,2022-06-13 12:02:48.936264,1765,7,498.9
dd44839b-ccb6-40fe-8fa1-436112194bfe,2023-12-01 05:58:10.947028,1119,7,257.5
4eedbe89-b5a0-4a9e-979d-e5c03f205b04,2025-01-12 11:42:08.447654,462,2,4732.51
9a927da1-1066-4d35-a199-bf9b808f4063,2023-09-28 02:20:14.882677,3426,9,2963.51
827f45bd-7a9d-4fa5-b37d-a32e435eca50,2022-12-23 10:41:34.320681,665,9,2941.73
ddb0ce5f-d137-4925-ad78-173e3c08f077,2024-09-18 21:32:23.530962,83,2,1259.89
bc48c571-0718-47a2-8d82-c39ab201bfc6,2022-08-19 01:39:13.529250,890,6,163.44
9ea9e2a4-3505-40e6-8b42-298dc69b4687,2023-01-10 15:38:50.776903,572,6,3303.2
d0fc78b1-dbbf-4011-9c43-19d15bcda1d7,2022-04-15 08:44:12.992857,511,8,2433.31
d095bc82-5ef5-4b9b-b774-7e11b7ae6132,2025-02-11 16:24:02.894482,535,3,543.53
e3972b7b-1bad-4818-9573-55e0cdb184a3,2024-11-05 09:58:14.034516,4072,9,3479.92
33a6c81f-c699-428d-969d-79d42758d8f0,2025-03-19 04:30:27.008611,1632,1,4489.2
92325577-e908-49c0-b356-3b8ced0be5f4,2023-06-29 19:56:43.369516,3454,4,2309.73
6c5caf1b-cbde-46d9-a4b2-d2a7e5bc10a8,2023-12-07 10:54:05.453631,1345,5,2809.45
2aa37e3b-c991-472a-88b4-364599bfc017,2025-01-08 18:26:52.306483,2112,1,1927.3
52812727-149d-4ab0-a4a6-f60d5dad0f15,2023-06-21 13:17:58.948340,3383,7,4806.92
175810d4-72c4-44ed-bdbb-a79d6a76ff6d,2024-11-16 13:25:07.624825,3604,7,3015.86
56163a42-98f6-4e99-b9dc-766c99075dc5,2024-02-04 02:14:18.358185,85,10,965.56
8f672b46-3fe5-4ca0-95d5-8b03ddd79d55,2024-12-07 07:16:06.947737,3307,10,3989.31
f6a8e25f-0af5-4e40-a884-dac71be87062,2022-07-25 05:41:46.708301,753,10,1772.97
0e970b7f-9278-4f69-86a9-16f687c4ab21,2023-07-15 06:39:41.102037,1974,7,1583.58
4af9d127-57a7-4b0d-9e1a-919522d45c97,2025-01-19 16:09:15.173693,1490,9,308.43
3c42e570-39ef-469e-899a-33350fabb05d,2024-08-06 16:38:27.606398,985,9,4457.67
d72dafcf-4ff0-4e2c-ac15-dbb12bebb18c,2024-07-14 07:23:05.444893,2743,3,1171.26
030b81f5-fe39-4bf9-a1e6-02957804f553,2025-01-09 20:30:44.589457,1035,2,4823.25
51a42962-2f47-4688-8594-ca53e24a178b,2024-09-05 22:24:14.744425,4683,3,666.1
84889d0d-8d28-48f0-b2cf-aaebc54e4fe7,2024-01-02 14:41:39.388759,1226,9,140.46
1ff15f14-c175-49f4-b334-489c07d65c1d,2022-08-20 22:57:06.724932,221,10,438.86
ad479d5e-17e3-423b-94e5-ae9fb32ad691,2024-06-02 04:37:01.664241,1940,8,4835.75
72b47f92-6b75-46f3-93af-0c4760c452a9,2023-09-28 23:05:58.707942,4364,9,2433.9
f47db00c-c07b-44ea-8dd2-3526a0142f6f,2023-01-19 12:07:17.563931,1486,8,2849.97
bbe4c10b-7215-4aa5-8796-0810cdfee903,2025-02-16 16:12:44.845207,2933,9,2908.89
1ffd1e40-b2cf-4808-a172-92d7cd84a632,2022-07-24 22:09:54.112561,4148,2,4564.54
478ff4dd-24c6-43c4-aba7-e93f4099399c,2024-11-11 11:31:19.053370,281,9,4604.12
b432a2f2-a424-40e1-abc2-69966f9a11d0,2022-11-15 12:39:35.953764,4300,1,3133.73
46a9d750-eb8d-4ce3-9b93-f66497102fd6,2024-09-12 18:37:14.604089,4855,5,4203.86
8b6ff728-9353-4dba-a1d3-5d16c812f5c5,2022-07-22 16:13:10.228985,937,6,1851.52
3044c5f3-4022-4486-bee5-8d8900d2d645,2023-02-19 20:18:33.331971,552,6,3787.8
5f206dd8-66aa-4a8e-874c-acc698e4fde4,2025-03-12 13:32:41.330589,1024,10,4239.17
418a2281-e358-4e3d-99b1-68fa08e26e8d,2023-02-16 16:35:39.161490,4784,4,2802.63
17b97a26-0ffc-44b0-9769-d37aad72d73b,2024-08-01 06:57:12.468073,4690,9,4080.3
fc736e20-1c6c-4b82-93b7-25ac6293f142,2024-07-28 05:52:23.224930,3089,2,4590.53
6b15a36d-4302-4839-9977-3cbc4ad9af8b,2022-09-28 09:09:12.905083,4661,1,4353.5
fadf865b-318a-451a-9bab-5d7b06f38875,2024-06-25 15:45:17.918763,3459,1,317.31
399fa680-44b4-4441-b865-8cf0f3550c98,2022-03-28 10:54:48.507413,1123,3,1009.69
fbadd671-e408-4d80-ad93-52bc53701798,2022-04-24 03:09:17.610788,4976,5,3749.13
ed708779-c39b-453e-b6a5-177a46643098,2025-02-12 19:55:06.217691,1803,10,4614.94
550cfb3e-3bbd-48f2-b52a-4c36c7b40e6c,2022-05-12 17:37:08.372905,1758,4,2751.4
51cd7f4e-6c11-418f-a182-90e74b758c2c,2024-07-03 18:41:07.127187,3191,8,664.83
a5fc72be-c919-4e34-a6a7-cdcdabe9a8dd,2024-12-02 22:04:49.024138,485,8,3319.57
13569738-0562-454e-949c-96d5937471ed,2023-07-06 19:50:07.839656,672,10,1024.59
bf62e6ad-c868-4148-879c-7288bdd297cd,2023-11-02 03:41:17.474799,4370,7,2871.9
45fdcf5b-3edc-4733-b044-b6500cf370c9,2025-03-01 20:51:54.118978,4544,3,212.11
12b42219-f584-47c3-a531-a46d78aafcac,2023-12-18 07:46:29.458087,4052,3,2719.89
99f1bbeb-aeda-4cbb-9962-91d215a800b3,2023-02-27 19:37:42.298378,2286,2,4720.01
c945f66d-8b8e-46b7-aa59-b3d83fff3cc8,2022-11-29 12:51:20.370326,2960,2,48.41
131d1f76-9a90-40e8-a258-f989b25b6834,2023-04-24 18:59:39.587890,1327,5,2643.39
e751bfd1-178f-4394-9713-f4bda294919b,2022-08-31 21:04:44.486344,2153,2,3384.82
205d989f-9c9a-44b2-a3fc-0df58517f9b5,2024-01-05 01:40:01.626366,1780,1,1215.58
1d3eb85f-c294-47dd-af1f-fd1a35dd9a0c,2023-03-28 18:43:15.006216,4821,3,1909.16
c0f348a2-b1bc-48d9-8fed-cfeb041666f6,2024-03-01 17:06:08.046016,4920,2,1468.9
a31e6d51-07b6-4b2b-990f-11c4ad640c02,2024-02-02 19:49:56.621075,3806,8,1298.38
0d79eb7b-3515-49ff-a7f3-1db7517531e4,2024-10-27 04:05:01.574336,1530,4,2282.68
2d8dad4c-330e-472e-a457-bef631b7f016,2023-05-04 13:16:12.536516,2471,10,2178.31
38deb4af-b16c-4531-962b-4222efdb2f6b,2022-08-30 22:18:09.335275,783,2,1152.23
951b4a66-3bbb-438d-92d8-25874c59cf0d,2025-01-11 15:08:32.621689,23,9,3226.42
131ab6e4-a9cf-4878-bdf1-cc2c5f8d62f7,2023-12-18 21:57:40.525132,2310,5,4025.41
a8596400-24a8-459c-a8a9-d277063b6a88,2022-12-03 16:40:32.666361,934,7,3189.28
6102c11b-4657-4455-9571-cde79da1b8c2,2023-10-02 17:03:46.633379,4846,5,829.21
bf06dcd9-a6ff-4d6a-9aa0-77088a9222b2,2023-11-23 02:10:04.358326,589,3,1511.18
3dea8895-9ceb-4001-8dab-7dc723a56f47,2024-09-30 02:35:04.971484,4964,8,1849.51
109d5411-e70e-4afb-8d43-1cdeb5ded314,2024-02-11 15:08:58.945332,1132,10,3149.2
cb0f571e-2d80-4984-8932-6dd338d423da,2022-10-10 08:44:56.631598,2645,1,3593.9
512ced9b-5d6f-499d-9bd8-5de806647fb2,2024-07-01 23:13:52.824764,950,5,3114.48
42803c0b-9bd4-4d7b-969e-5a300868aed3,2024-03-18 16:00:53.601942,3460,5,4355.77
3bb7f47a-0622-4729-ad76-00ea2baa707d,2024-07-10 22:45:43.422798,559,7,4092.96
d81e4914-5b33-4c2e-8e4e-349d2828b85e,2024-03-31 16:30:50.950394,4968,8,1829.91
542a37f0-7157-4d35-b5f8-00636d339a0c,2024-03-09 18:14:03.153966,3920,5,904.9
57e64045-a737-4c5d-8f35-bc00ef3df7e3,2023-11-17 02:09:50.454375,323,5,4780.57
94259985-1a73-4013-8c6b-1c37a8cae73b,2024-05-08 01:31:02.748699,4293,6,543.39
d247a155-e15c-4afa-abde-f03c56ba1cc3,2022-06-08 23:10:37.213541,3256,5,3496.67
c39391f6-6d10-4760-b54c-28cf8dac8d7b,2022-04-14 06:42:09.636014,1253,2,4423.57
0a3e75a4-b180-418a-b2b5-f57447e6078b,2023-07-22 15:58:58.031398,3424,2,577.9
a7fb812f-8706-45a9-b4c8-a9ff9100373d,2022-05-20 04:50:23.121862,4237,6,1526.48
f4c8e62b-8c06-4dbe-8874-3aeaaa8b2efb,2024-01-14 17:57:26.254894,1988,3,3438.16
31b1a207-c5af-4103-bf8c-3d40cbd64431,2023-11-17 02:40:51.418645,277,4,1213.28
7b03de74-ee56-4f68-bfb7-016e8d529479,2024-01-25 02:09:48.091588,72,10,1330.18
43c25ce9-f6ec-4fd2-add5-1e0d5f6e7a91,2022-09-13 03:53:34.554397,3709,1,4880.42
8f5551f4-79bd-4174-b35e-1729448f450e,2024-02-07 09:35:57.603669,307,3,1095.93
685eeb0e-8b3b-4eb8-8340-5f62ac357b6e,2023-10-17 01:24:07.970805,3568,4,4981.58
63e475dc-42be-4050-95d5-8fdd7d7416b7,2023-10-01 06:50:52.069172,586,2,1883.87
3234269e-5fcb-4875-9605-e2088358cecc,2023-10-15 22:39:07.137616,2100,4,3878.3
e3a88e22-ab68-4d67-ad35-62197c6e0a08,2024-07-18 13:04:49.825613,4784,1,1125.09
cf83c757-486f-4b27-a6ab-450dc67b0a54,2023-03-03 02:14:33.958002,3075,5,2719.16
dfd0801a-b303-4250-9148-0bd6b9aca094,2024-12-04 19:04:03.040596,1365,3,2951.5
c6d6503e-e42a-42d8-a2a5-3edd27043bc5,2022-12-17 00:16:03.060356,3842,6,1135.31
67dbf88d-a98f-45f2-8d52-02082754778b,2024-08-02 11:11:12.097113,4472,2,4037.34
37ae81a7-9d2e-450e-bc6b-564cf21afdd4,2023-05-22 08:10:56.417876,2937,3,4429.57
8d030a9a-3bd4-4cd9-a750-afc26919423a,2023-05-18 19:47:27.628060,2422,6,4359.26
89171708-a181-452a-9b27-518a77b50910,2022-12-27 02:02:06.253452,1802,3,2168.61
cee6bcee-361c-43d8-9d87-782b1101988d,2024-05-05 09:28:04.712731,1607,10,4327.1
96873452-4a74-4226-80cf-a964ae3964e3,2024-10-30 06:14:38.163642,898,1,82.02
6485f129-8145-4c22-bf05-7197bb9af9d9,2022-07-14 16:44:49.395483,1764,10,4275.52
3f3cfd53-2eb6-4c93-9df6-80f996a228e5,2022-06-17 18:32:26.840670,1675,1,3177.37
ee13cd71-4f2a-4c63-920d-23b06951aa90,2025-02-12 07:15:18.161953,3273,8,4332.67
939bfa02-40ab-44d9-b717-ec5a8c49434b,2023-02-04 16:03:03.089353,1320,8,2510.84
394f1329-3c12-4c46-9245-6a639b49eaf3,2025-03-09 19:39:13.267615,3882,9,3403.68
f199979e-01cc-4fa9-8377-b19e5969f944,2025-01-21 07:37:21.910905,3756,1,1568.41
7ec8aabf-6f9a-4351-82e5-a783f613e891,2023-07-27 07:37:40.483714,3727,8,3071.74
d223b672-012b-4025-9280-6c6540f52983,2023-08-27 09:51:54.152421,4597,6,2615.35
24f02e80-6ade-47d2-b635-d55bdea0f983,2022-05-23 10:04:55.607318,4399,6,3114.62
a3745f29-ed09-4195-9521-69d43c71e9a5,2025-01-29 18:10:59.387575,4391,7,4056.53
000fb5e9-870a-4fe7-9469-6d22b915c6f2,2023-12-26 09:30:25.051951,2158,4,107.87
84b3020b-3f21-4d85-bb33-a7fe26e552e8,2023-11-17 17:04:28.325778,2495,6,562.85
10416241-a3bf-4efa-ac0c-17119b5aa486,2023-06-05 21:13:55.191902,1673,7,3771.16
799603cd-feab-47e2-9de4-da05e2f08758,2022-10-11 21:36:22.251692,2175,10,4163.12
37a2671c-3d0b-4ec3-876c-c043000af823,2024-09-20 19:27:42.323380,3769,2,2673.13
9afa9cce-40bd-42ec-83d2-70a5a87ff57e,2023-06-17 23:36:12.776688,1721,7,1095.43
d297942e-0fea-48b7-bce5-7eb32f84c31e,2022-12-01 15:53:25.876860,1309,2,2048.69
e556edc7-d0ba-4d3f-a386-2b87c733cf8b,2024-12-01 12:14:42.442899,2563,4,1933.2
6aab59c4-8f45-4bb2-9dc5-33b54931e665,2023-04-06 19:37:43.914541,2873,7,2741.71
45e4b359-028c-4b18-ad69-7f2995f74c34,2023-10-09 10:24:40.124498,4386,1,4074.17
0f4937cd-709c-46b1-bdf8-642df8f1e470,2024-05-30 07:40:28.635423,3131,8,4148.21
ec44fe3a-5d6d-4ec3-95ea-0e2c9010b21d,2022-11-22 21:26:44.091326,1612,4,1623.28
9d0b4f7e-63b6-48b4-8e05-e7475be6e6d4,2022-09-11 23:17:48.504210,2297,4,4490.25
1309e742-2d35-4791-9bb4-eaf652bbab56,2023-10-31 02:58:14.147116,3945,8,460.94
5d18dc3a-16ce-4aa2-b5f9-0f5763d0ba2a,2022-11-08 17:42:20.742128,1130,5,2309.07
fbe5c3bc-bd7c-470d-a752-fa0328d05595,2024-06-12 22:24:15.156538,1633,3,1881.09
7d723dcb-3e0b-4ab5-8b48-d09f120a4f15,2022-04-28 10:43:14.448362,366,7,910.93
af91d232-f1bc-4839-9379-64fc122f0e50,2023-04-10 07:13:10.947773,4147,5,4305.13
e5dcdce1-ab9f-4bf8-85ba-a78eb4697e2b,2024-04-24 14:38:26.236561,2882,9,704.35
ea3e6108-a6c6-4c3b-97cf-805bfcaab8ac,2024-10-06 21:12:19.397268,440,7,83.15
c2d4186b-138a-49cb-a48d-59db43fe7661,2024-03-01 08:20:24.532649,2958,6,2731.36
ef14c83d-795e-46ca-80fb-0c7b18c9b510,2024-02-15 14:27:09.672341,2268,5,2186.71
39553235-5304-42ba-8d2f-8ba04fe8f046,2024-09-18 22:18:23.515128,947,6,2894.38
6b04670f-e48d-4b5f-a92c-fb1eb190c9c1,2024-08-21 05:43:31.463942,1589,5,3533.22
478f7d85-a79a-4123-96e0-5c405f23d45b,2024-05-28 09:56:29.086788,2732,3,888.32
2f91ecfc-9025-4e5b-a95d-97275fae018a,2023-05-09 12:08:20.692081,3946,10,3363.72
7fb17a54-2c20-4e20-8f04-716af228d6ba,2023-11-13 09:07:30.224635,3654,4,4226.93
b42ccd39-0400-4a47-a68a-3219b5198918,2022-04-19 13:07:42.664447,2408,9,1682.37
5609988d-2679-42e6-ac17-a2419fab66c4,2024-12-31 21:45:28.182902,4933,7,3147.89
130e2fbd-e7cb-4256-a3c1-714069379598,2024-02-03 17:40:03.097544,2657,10,3172.64
f3dd3d7d-e202-4234-94fe-3204310bc5f2,2022-08-19 09:32:53.942657,3904,4,4534.78
994f1ed7-65b6-4638-98c8-a43dfca07c7c,2023-11-09 16:04:26.016470,4313,9,175.51
df00fb75-12b9-4630-9b85-7fc4a9f9bfdc,2024-05-07 21:22:49.838575,4948,9,102.85
8d2213bc-56a2-4e87-92cc-b96577a3b102,2025-03-04 11:03:23.418074,3171,10,123.62
04c29b60-b658-4c4f-a622-544ae8f41037,2022-05-14 22:30:30.448006,27,9,4792.14
bf559ce3-d640-4755-8df7-cee78e746799,2023-08-18 19:09:37.891313,667,4,4038.05
dc9ef576-d66b-4adc-b8b5-c0fe3890f28f,2022-05-03 18:50:20.757182,65,9,4503.17
1809a1b9-17ec-42c2-abd2-e7ab2b4e9ea3,2023-08-05 18:35:07.913666,3783,6,4149.77
11b83fd5-d113-43b5-a9ec-e7fb29ca2eaa,2022-10-12 19:51:26.797588,3800,10,319.1
c55254b4-bd12-461d-905d-d55dfc33c380,2023-11-12 19:33:51.969846,515,7,2026.3
275b20f7-293f-4189-a15a-268f3f99b33e,2024-03-27 13:52:22.814084,3899,8,2763.38
eaecaa91-135a-44de-a5f6-c6c57f06318f,2023-05-20 19:17:15.353248,4939,7,174.08
efd72f20-2817-450e-85f0-da3fe4e90092,2024-12-18 03:17:42.109812,1263,4,4325.44
671b3bb5-d67b-435d-ac7a-d1bd08c2c75f,2022-12-07 16:31:59.633962,4251,2,1211.61
2c547409-f252-4a0d-bc10-94424c62fabb,2023-04-10 08:14:11.995215,3070,5,3847.91
534aff30-cbae-4d6a-b602-6140342ca8bd,2024-08-04 01:53:51.760689,2492,8,3527.06
eabc8f74-0714-49a0-bb89-c447dca410a8,2024-12-29 15:43:54.401352,811,4,2817.5
eac408e2-dbe4-4e8e-82ee-6c2a4026e95d,2022-05-18 03:25:53.834527,3459,10,2690.42
cf425b6e-4c76-43d3-b4d5-658525b96772,2023-09-10 22:23:56.910743,379,7,1766.63
fe13adcf-4fdd-449e-a1c0-525abd506db7,2023-05-09 13:56:07.366524,3645,8,1929.81
8fef9ef1-c93d-4237-bfc9-ce2817244643,2024-01-03 06:25:03.961064,2161,9,230.13
38296b60-cda7-4e28-b663-56f8eca6011c,2023-11-20 02:25:47.351017,1606,10,1264.7
e38fcd25-9f11-403e-a3fa-dd7d3239fcaf,2022-03-31 08:26:23.429746,434,6,4065.71
e80c8123-3518-4201-ae7c-872ef4340cd9,2024-02-14 14:52:15.780069,4683,7,1055.47
16a23115-4c7a-4992-8c42-25b3a9694af2,2022-03-31 16:40:22.376736,1542,9,1107.57
02ecca0b-0bb9-44a6-a70f-f46ab80d0059,2022-05-23 19:17:37.611423,4224,3,2823.65
fb3e6689-8cba-4abd-905b-d13cd598ad1b,2024-02-10 10:05:08.343759,3590,2,908.36
bf98cf4a-23be-49b1-84d9-62cda8b7d35d,2024-08-11 20:53:56.133520,1352,7,4599.06
2b6fe206-85b1-4823-9b9d-820b40d6182c,2023-11-03 13:11:38.095529,3154,7,3972.74
32b9d1f8-fe67-4eea-b855-9d53ec88e609,2023-05-27 02:11:04.148487,4958,10,1706.6
f589d7a4-b132-4841-91b7-10f613c17486,2022-09-22 14:18:46.393250,248,5,923.19
bcc3b45d-4c3b-434c-88e8-5225d0cb78fe,2023-12-07 11:22:54.315475,3337,3,767.42
0e0170d0-0a2c-4193-8623-0610281120a3,2024-09-05 19:36:00.150877,2547,6,2369.96
11e593f1-f28a-4e21-9f3e-d8019990b81a,2022-10-21 12:35:06.350896,3909,5,754.0
80f2cc68-7a8b-4cb4-9a66-1e8a17fdc012,2023-03-20 20:01:26.526900,3871,8,909.38
992b6a81-feb4-4777-96db-7d5b6b314178,2022-06-25 08:47:22.467049,2067,6,2167.04
99f7ee8b-97b4-433e-b477-076bd1303a4a,2024-08-07 05:07:39.582892,2610,7,2276.14
2f39df28-3c95-4999-a26a-082e739d354c,2023-10-16 13:34:34.077011,3690,7,2569.68
0f0d6186-e114-4286-8079-a75b1d8f9f16,2022-05-27 12:45:58.016263,758,2,874.12
0a8b955f-9e39-47be-9e2a-9d2644bc25a7,2025-03-15 02:39:01.467732,1837,9,1417.99
3bccbe9b-c65e-4afc-8809-f31ddd8335aa,2022-10-23 12:58:19.290645,2588,3,4871.95
dabb0524-d823-49ba-a8cd-b6d2d0fd9a76,2024-07-26 12:08:24.113418,4504,1,2441.41
794d127f-4670-402e-a478-9598881f2a60,2022-12-19 19:59:41.339059,3327,8,708.99
26f5a3d0-f470-4a23-8d44-5bcf5564b70d,2024-05-20 13:30:19.654612,2126,1,202.73
b00e9543-99de-423a-a6c1-60833e66acaf,2024-02-10 09:17:10.184767,2474,10,2764.53
c394a749-0e72-440f-82d7-fdb82a2049b8,2024-05-09 22:33:01.575320,4393,1,291.98
82fe48e3-f76d-4ae5-b448-b53545b9c555,2025-02-24 02:16:16.467402,3476,2,2850.72
dcc0e79e-1ff8-4deb-9f65-a6b4bafbe665,2023-09-16 20:49:35.637211,1022,4,4666.83
b21e92ec-64c0-4802-ac06-cab07afc7aae,2024-09-13 03:03:55.647167,2345,9,2677.05
d2acfb4f-b71c-4ae8-b63c-7cf3f38fc0ae,2023-11-24 02:29:43.674157,2570,10,1072.71
968dc1b6-617d-4dda-bbbf-2aa969377c38,2023-04-19 21:17:48.953951,4074,3,956.67
44c3a5d2-b998-40d9-acb6-3b1c062b7539,2024-12-04 07:59:21.238564,4452,8,3515.45
efbd8cce-4d3a-46c9-95d0-3e52437f8384,2024-11-17 06:52:05.564486,144,10,1724.53
abe321d5-800e-4a28-9bb8-ef6c9110db00,2022-10-04 07:11:07.179903,2482,3,2391.96
99a291aa-30ef-47cd-8932-09fecf9bf5a0,2025-03-11 00:20:48.503164,3724,4,1876.14
f2db4f6e-c3d8-453e-805c-71feeed73dfe,2024-09-24 08:11:06.979304,1516,6,3252.76
6f78e125-01fb-4ab7-9e59-841047dde2cc,2023-07-03 06:41:59.346668,3174,2,3168.82
afea7605-5f1f-40c0-9006-02017b9fe2f7,2023-01-26 21:08:00.927527,3980,10,1067.65
89c9f677-9bee-478c-8ddb-bdcf70727d21,2024-01-29 06:25:48.438995,3277,5,1179.76
6bfe3908-96ca-42b7-a02e-e8610b89a0a9,2022-11-20 22:13:43.752965,19,1,1104.97
3f84ba90-53f8-4155-bc75-6db8faa840eb,2024-01-11 19:03:55.358598,3352,3,4977.26
299c114a-b089-49ad-b725-21e262b09a35,2023-01-03 00:32:36.814971,4446,4,344.18
fc87fbce-f5b1-4ef3-8233-08efc7c43d3e,2023-06-01 23:23:33.755675,2810,10,4898.97
857a3b27-7243-4219-8048-6f8e4f08a249,2022-03-26 20:22:49.773353,3313,8,3024.35
68e3a008-2ed1-42bf-aad1-0c978719b30e,2024-05-03 11:44:23.119189,4148,4,1093.87
91fc04a3-149c-4c8c-9608-72c3cdbb7a57,2022-03-22 01:41:49.758810,4319,4,2074.72
072b6280-1afb-4859-be09-f41007589f2a,2023-11-29 15:22:12.012914,694,6,472.8
4d01c838-74f7-4619-8cd6-ecff85030709,2022-05-15 03:15:41.246725,195,6,1053.35
6347fe1d-90e0-4cc3-93e3-41d458646432,2023-09-16 00:08:29.465205,4871,3,3072.83
4ee58f2f-f211-4e15-9114-ba2332a3f4d6,2024-10-25 00:46:14.482711,2287,4,1072.45
b60ec3d1-c85c-4a81-98b1-39e645aa6ca6,2024-04-08 13:29:33.972247,1099,4,261.18
7a4cbaaa-9bb7-49d1-9541-0b6d6dda14d3,2024-06-21 00:56:05.761925,4917,1,392.67
edcf1043-bfb7-4d67-93d0-6459453bc0b6,2024-10-23 11:38:33.370322,928,8,4435.68
9ec91595-7bb4-44dc-b9d8-bb4e1e6cec38,2024-08-02 15:10:35.955599,1220,2,901.49
d54aaa7c-55b7-4aa7-8b9a-2267b455af7f,2024-10-20 20:24:11.295687,4096,9,653.32
26f5a6e9-b926-47b5-8cbb-30bde48274c4,2025-03-05 19:40:55.089087,73,7,4883.48
8833d309-c521-4465-9bd1-0f34e6ae712e,2024-07-07 21:51:39.852281,3425,7,3522.48
61aec2c8-47fa-40d7-9959-d70b59e7b76b,2023-08-03 08:38:58.852976,4942,1,3681.53
5720575a-e1ba-407c-a073-4bf7bbbbcb3d,2022-12-24 20:50:54.740454,3737,2,4487.16
e6c81a4a-c660-432a-ad1d-7d54a5a8a9e3,2024-12-30 15:22:50.475043,4504,2,2652.79
1eb8cb84-0cc6-4f98-8d89-937f886a46d9,2025-02-11 18:31:06.126611,1323,4,4298.79
431381a9-0192-44c0-a3ab-771df74e2d7e,2022-03-26 05:49:19.766829,4898,5,3450.96
e0071c90-3c82-4e57-a289-75576312ca95,2022-06-01 04:42:25.244503,1125,6,2418.94
deb03b44-44d1-4ac1-88c5-f1f6322f4f7f,2024-08-30 04:35:35.438551,2638,10,1810.65
3eb89577-5a0f-4110-8d44-fca4576d11dc,2022-09-21 10:37:27.297197,2673,6,796.3
fd06730f-488a-48d9-beff-b02f2c57fa53,2025-03-13 23:41:52.398338,2195,7,3151.55
0634304f-189b-441a-bf08-d7d5fed2d0af,2024-09-07 07:52:02.711128,268,6,3868.25
91b84531-8fb7-4880-b4b1-d16dce882813,2023-05-07 07:37:48.505376,3996,8,1517.97
5d8fc460-fca9-46c8-a213-2380d6538086,2023-05-12 03:56:34.257749,2375,8,3229.26
eaf3bd9d-658d-472a-a758-77c0575dc484,2024-03-26 07:51:42.740604,2676,4,4602.95
4d3655ed-6176-4ebe-887d-e58a3b557595,2025-01-30 15:09:44.135371,825,9,4929.08
35112364-996c-441d-a78d-cc63c6c39dea,2022-10-26 23:03:13.381027,573,2,806.45
6cf4657b-d201-4409-af5a-5026ede08ef3,2024-06-03 06:20:16.598623,2965,9,3968.57
f8d6f366-99a0-4cfa-be6b-f0170923e175,2024-01-02 22:56:44.854649,2710,10,868.17
9a3a7b8a-b3fa-42a3-bcbc-2b3276a4ff1a,2022-10-16 04:35:34.426539,4264,10,2587.67
27bee378-80fb-4d74-ba2f-4882f1776876,2022-11-10 23:14:03.164795,1901,1,1470.22
956e2aaa-4169-426f-8687-92620a19adc3,2022-09-19 04:05:59.943038,626,4,2036.57
