Session ID,Date/Heure de clic,Page visitée / Action,Utilisateur
sess_154,2024-05-29 15:45:30,Visite de la page contact,fbf8bfcfe4d026208920d66a6455bc2afb7cc40ad473bfbf675a9ee951506d66
sess_369,2024-07-19 16:54:30,Ajout au panier du produit 36,a3f9063068792a35e2a0b6db5581169a812a771640e19ed2bc6dff8071d7dbb4
sess_494,2024-06-04 15:00:30,Visite du produit 13,960aaaacc55b98efb587745eff7a96a51b13f7466ffaafc6af8cd99588d742ea
sess_740,2025-01-20 17:54:30,Modification du profil utilisateur,1f502f77c780bb438110c83adbb2028db47483e12b2fc02219936b135822cec7
sess_012,2024-07-03 16:55:30,Connexion de l'utilisateur,1c2cec4ecd9292b35f058951de816c1842b807b0408cf15468930771662f4055
sess_894,2024-12-21 07:26:30,Ajout au panier du produit 14,568f08c229e51c55978d7ec9c1ce75ea91313823736967dde45f5667cd093684
sess_255,2024-12-29 08:44:30,Avis laissé sur le produit 8,b4f06f0b4c2c5cc0d07c4101e099ab9a7bbd4be8ea697300b9aa11453fcdb832
sess_028,2024-09-09 03:22:30,Visite de la page products,38e139c0d013db22f1869e9f8cadcf5be47df4bc4eadfe9304b9bb803d46e7ec
sess_361,2025-01-14 19:08:30,Paiement effectué,a5171e4f79564ffde48dc71f519b58ab7ac3d276dedf5a8738cf691af227874c
sess_038,2024-08-11 09:08:30,Paiement effectué,57aae2da99c047364608c21995891694ac2d05825db22cac2c22f07b99ad56cb
sess_157,2024-08-30 16:00:30,Validation du panier,212085ffb12b1fcceae77e72724d075f356538c42a4d92950aaa3b43d558676e
sess_670,2024-06-21 09:02:30,Avis laissé sur le produit 1,c3b282683c1fdedde5115a2f4c5df0ace3fef7e488e46f4ed869556cda3296f8
sess_766,2024-07-10 19:52:30,Recherche de 'airpod',8431e7b79007a4449c2663fa4aa8dd8bada8a02453eef72a66bb548bb328fe8d
sess_844,2024-11-09 09:04:30,Connexion de l'utilisateur,b5b4462ef408af82f69efee12d18196cf2140976bdd6ae11d292e01a175c1ab3
sess_982,2024-06-02 23:09:30,Validation du panier,7fef67e8b9f2512e8396ea60baa11ef17989d399b7ea45d94b2c85a4c52941c8
sess_198,2024-11-28 23:31:30,Visite du produit 46,ff9f6a2a6cd5114a1e89cf7e3065ed6626649574afed56abc5e11c7b118aaf7f
sess_468,2025-02-08 06:01:30,Visite de la page blog,fa7934be6180e0a12eb621d7970f7d1bfc2084491ec4d527d94b3d52006a454e
sess_603,2025-01-11 22:07:30,Paiement effectué,f5cbb661c06c88431592e03bf744be731c805e993d20c863160ea4c9ce9a8f78
sess_933,2024-04-27 00:58:30,Paiement effectué,541232e2ec5c4ccaf8562e52e48417dc9b6bcfe02a4241921d3e1ae9252a78b7
sess_626,2024-04-25 22:51:30,Partage du produit 37,223b85381ef3c1d66e6b489048f54572ae8fe24b5ce77c46937e9a903d18b5e6
sess_799,2024-11-07 23:02:30,Connexion de l'utilisateur,00d4fe1f1cd44d4cabdd437ab88ee4f412a6cf04b2d7400d936f365e9890c584
sess_136,2024-08-26 14:43:30,Validation du panier,3aac92e43bd76dad978d2094581a3ab0010242fa4696d270797dd3eb8bbf9191
sess_020,2024-04-21 10:58:30,Recherche de 'airpod',b0c65bae406373710a28c37f14162181f81e6bfa9f31a1fdac0fc6c24e9a5b25
sess_532,2025-02-25 16:21:30,Ajout aux favoris du produit 34,a5171e4f79564ffde48dc71f519b58ab7ac3d276dedf5a8738cf691af227874c
sess_059,2024-09-17 06:43:30,Modification du profil utilisateur,3aac92e43bd76dad978d2094581a3ab0010242fa4696d270797dd3eb8bbf9191
sess_023,2024-03-20 09:19:30,Déconnexion de l'utilisateur,bd329b5307f1a24533e9980fda521222c75b32c27ff7c661f1e8b466f440cf5f
sess_609,2024-09-22 05:37:30,Visite du produit 43,f5cbb661c06c88431592e03bf744be731c805e993d20c863160ea4c9ce9a8f78
sess_712,2024-10-30 21:12:30,Recherche de 'parfum',059b032724c22c355c20c523ece1f60a6430d855b42593b07d3f3f23f125e4b3
sess_309,2024-09-23 12:00:30,Ajout au panier du produit 42,26fe501d0ff539ff5d77fc2f8ae7d8dda0930592c1ba095ddb21d23382c85fe3
sess_907,2024-05-29 05:11:30,Visite de la page blog,eda7052abd3aa839163786c2e99ffe84c9fd9f8556bfc61207212d7719727f9b
sess_604,2024-10-19 02:52:30,Visite du produit 39,b38dc09bfdbb7fbbe9161b4f87191fb13c9636e8c222d72ae56a7736f275292e
sess_038,2024-10-14 16:19:30,Visite de la page contact,dedb09928b319c3274fb890ca3ccf368df6a1b507ebe09c6a2e06997c36d4689
sess_841,2024-12-15 18:01:30,Recherche de 'airpod',223b85381ef3c1d66e6b489048f54572ae8fe24b5ce77c46937e9a903d18b5e6
sess_032,2024-04-05 03:09:30,Partage du produit 16,a5171e4f79564ffde48dc71f519b58ab7ac3d276dedf5a8738cf691af227874c
sess_730,2024-09-13 09:22:30,Ajout aux favoris du produit 12,fa7934be6180e0a12eb621d7970f7d1bfc2084491ec4d527d94b3d52006a454e
sess_001,2024-07-20 20:46:30,Paiement effectué,b9771b45fe79a5d6fb30758f5b848eec5d1fa4a35931aecd2ad067ed6dcde91e
sess_440,2024-06-13 15:56:30,Modification du profil utilisateur,1860f85772d44474b061e9f5d9d04c58883de602990b9efb8d7f6d7cbe54e90b
sess_926,2024-05-02 09:09:30,Connexion de l'utilisateur,07e3e42e2e43846824f5ccad7127f35ed4ec0b7aead4a800a5e44c3f3793b90e
sess_734,2024-04-15 18:33:30,Visite du produit 11,d89fdb97cd7ddea12cb4d9b34020a216b4160c499f018c1a5795409ab8e594f8
sess_542,2025-02-14 15:37:30,Déconnexion de l'utilisateur,bbf5e93a19056edb54831cb2edb3f7e060831aa25a56b2ca5d741c9d501c0af1
sess_133,2024-06-18 18:14:30,Modification du profil utilisateur,e108eb775c8275d9a75217302030aac86693458c49c2a3812f55fbeefd557b26
sess_431,2024-05-10 19:44:30,Modification du profil utilisateur,059b032724c22c355c20c523ece1f60a6430d855b42593b07d3f3f23f125e4b3
sess_150,2025-02-26 06:37:30,Visite du produit 26,c4e485c5c5d7e18487bee9521368a40e0415b1f0572c2207e799eca867ce4af4
sess_510,2024-08-06 17:48:30,Ajout aux favoris du produit 0,76c533ee6c346e680e9fe3a5fcd7ea7d4dfbda2c488378b4f467e1181ee04630
sess_312,2025-01-02 15:07:30,Avis laissé sur le produit 4,6f1a17f91bb3a79eb9f5a989e3491b79a8990503a565311a43deb5c6e15bc6bd
sess_094,2024-09-16 21:38:30,Recherche de 'téléphone',26fe501d0ff539ff5d77fc2f8ae7d8dda0930592c1ba095ddb21d23382c85fe3
sess_951,2024-04-18 19:08:30,Connexion de l'utilisateur,5398a3f8a28fc57ad6ed399f870b2cbc94fee0d0e7563f6dc69356bb34ef2523
sess_584,2024-12-06 12:12:30,Visite du produit 27,92cce644d12e8926c5b7a6bf4ff766d17e2fca0bf6ff2d1fdd83108140d2c332
sess_432,2024-10-08 10:58:30,Avis laissé sur le produit 11,56eb7189d108abd5a6b0bfbc5dd8147f6a7d614639c51d25944aa64bddfb9986
sess_791,2024-09-04 04:53:30,Ajout aux favoris du produit 11,f1fd5eee355834a86b13600f9b3d417a05e9a5a4fbfd51681b9c14765f99a400
sess_976,2024-10-19 07:24:30,Recherche de 'robe',5cbeffca93e9f9bc0674bdbff6dc084b2d6c8dcff687d86ef4342026b020f8d4
sess_858,2024-07-14 13:51:30,Déconnexion de l'utilisateur,bbf5e93a19056edb54831cb2edb3f7e060831aa25a56b2ca5d741c9d501c0af1
sess_427,2025-01-07 00:04:30,Paiement effectué,e1bc746d3ed27e29094024e6b91fe6157ac394c4772a15258375de9d726240f7
sess_698,2024-11-01 19:49:30,Validation du panier,ae337887c12e8eccb83128c2a6d8851cf5018b3a39f8c823280e82f18c17199e
sess_674,2024-10-13 09:45:30,Déconnexion de l'utilisateur,b38dc09bfdbb7fbbe9161b4f87191fb13c9636e8c222d72ae56a7736f275292e
sess_697,2024-11-19 18:00:30,Ajout au panier du produit 23,7b1c6c05840779957185cab4ac2b65328a12a44a4a4032a6fc93d2039a24ce59
sess_955,2024-08-13 21:55:30,Visite du produit 10,fa7934be6180e0a12eb621d7970f7d1bfc2084491ec4d527d94b3d52006a454e
sess_506,2024-08-16 19:32:30,Visite de la page about,ee15212f3155814c1778facab66b330688484fec08069be2e51f5ef930b9f3fa
sess_829,2024-04-11 21:35:30,Visite du produit 1,ea4089dc52f18970104a668603c3d92c36436c40ad557624ad29eab584b914f2
sess_446,2024-05-07 21:11:30,Visite de la page home,67fb419d3d210e3aa7c5ce342bc19d0edff2eb17d388f52274b75e901f8bb011
sess_128,2025-03-02 13:23:30,Visite du produit 46,960aaaacc55b98efb587745eff7a96a51b13f7466ffaafc6af8cd99588d742ea
sess_930,2024-06-11 20:27:30,Partage du produit 24,212085ffb12b1fcceae77e72724d075f356538c42a4d92950aaa3b43d558676e
sess_890,2024-08-05 16:46:30,Ajout aux favoris du produit 45,ee15212f3155814c1778facab66b330688484fec08069be2e51f5ef930b9f3fa
sess_218,2024-04-05 15:54:30,Connexion de l'utilisateur,56eb7189d108abd5a6b0bfbc5dd8147f6a7d614639c51d25944aa64bddfb9986
sess_222,2024-03-24 16:20:30,Avis laissé sur le produit 41,1f502f77c780bb438110c83adbb2028db47483e12b2fc02219936b135822cec7
sess_560,2024-07-28 19:01:30,Ajout au panier du produit 35,a19ae6fbf8af2939b09063d043928c25acbc72a6b99e910b224c9142866d6277
sess_514,2024-10-30 21:45:30,Ajout au panier du produit 31,a2d7cd384f0879c751ebb9a266d827ef0eb85e6266a53faafd9677e056ac36b8
sess_766,2025-01-15 22:54:30,Validation du panier,f1fd5eee355834a86b13600f9b3d417a05e9a5a4fbfd51681b9c14765f99a400
sess_698,2024-08-01 17:09:30,Visite du produit 2,212085ffb12b1fcceae77e72724d075f356538c42a4d92950aaa3b43d558676e
sess_758,2025-01-14 02:48:30,Avis laissé sur le produit 28,40663e44e8b86fad3d052d859b0803ba7665b4e6dd350e1e3308bfe9f7f8cecc
sess_519,2025-02-01 08:41:30,Visite de la page contact,7b1c6c05840779957185cab4ac2b65328a12a44a4a4032a6fc93d2039a24ce59
sess_594,2024-10-20 03:37:30,Modification du profil utilisateur,e3135eb1c10fbff019598f5238251a1b5ff7b0eb7e9e0398a98fe34e636d806e
sess_579,2024-11-28 03:17:30,Paiement effectué,b4f06f0b4c2c5cc0d07c4101e099ab9a7bbd4be8ea697300b9aa11453fcdb832
sess_462,2024-06-06 15:46:30,Modification du profil utilisateur,a19ae6fbf8af2939b09063d043928c25acbc72a6b99e910b224c9142866d6277
sess_093,2024-10-03 18:12:30,Recherche de 'robe',0435b256eabff0027be88a196af4ae37419aab073b96f50d942cc5c19f238f12
sess_606,2024-07-14 09:08:30,Paiement effectué,021d02fd39aa954750faaedcee8d75aa82001282e427cb5f243cc05613a1bf10
sess_562,2024-10-02 12:35:30,Avis laissé sur le produit 19,b38dc09bfdbb7fbbe9161b4f87191fb13c9636e8c222d72ae56a7736f275292e
sess_441,2025-02-26 06:33:30,Ajout aux favoris du produit 10,b4f06f0b4c2c5cc0d07c4101e099ab9a7bbd4be8ea697300b9aa11453fcdb832
sess_585,2024-11-27 22:05:30,Visite de la page products,580db42ea45bb04ad58d466864f39574debd911bfae20e53ef73e429bfb8044b
sess_502,2024-07-04 05:47:30,Avis laissé sur le produit 17,70b7db9d8e2da47f812a7597f2a004dcedb5b34093503abd87ffce20e73b7d8a
sess_396,2024-10-06 15:35:30,Recherche de '',b9771b45fe79a5d6fb30758f5b848eec5d1fa4a35931aecd2ad067ed6dcde91e
sess_812,2024-09-27 15:40:30,Ajout aux favoris du produit 27,aff66436d812f8fd0150afbd2cbc0dd89e693961a48b0356087c669100f8863b
sess_608,2024-09-20 09:49:30,Modification du profil utilisateur,b38dc09bfdbb7fbbe9161b4f87191fb13c9636e8c222d72ae56a7736f275292e
sess_414,2024-10-27 18:16:30,Recherche de 'parfum',07e3e42e2e43846824f5ccad7127f35ed4ec0b7aead4a800a5e44c3f3793b90e
sess_930,2024-07-14 09:03:30,Partage du produit 41,a67ba3b956a39f77d2d51bb9d88c066a5968827b46a386cf11a81915ac0069dd
sess_082,2024-07-04 16:17:30,Connexion de l'utilisateur,d6fe2ec0f10e54c3d114df61e3fa0380310a43b2e109056bc9fc4908d5609160
sess_815,2024-10-15 09:50:30,Ajout au panier du produit 13,1a0a9418339c33ba76914d3cf5626676274d843479ebf4b9eea3a0cc8b42db16
sess_922,2024-07-15 16:01:30,Recherche de 'ordinateur',e40296a651442d7f554cfca600d6d42088b7f2d6ab4f3957bffa6b87d79d4cb6
sess_078,2024-09-19 16:52:30,Paiement effectué,a64b8009371d2f39df68c815bfc7bff6abe164f79c7493eba82ae5e8334682f6
sess_694,2025-03-12 13:10:30,Paiement effectué,021d02fd39aa954750faaedcee8d75aa82001282e427cb5f243cc05613a1bf10
sess_515,2025-01-20 22:27:30,Ajout aux favoris du produit 3,021d02fd39aa954750faaedcee8d75aa82001282e427cb5f243cc05613a1bf10
sess_695,2025-01-26 17:54:30,Paiement effectué,5398a3f8a28fc57ad6ed399f870b2cbc94fee0d0e7563f6dc69356bb34ef2523
sess_582,2025-01-20 04:17:30,Connexion de l'utilisateur,541232e2ec5c4ccaf8562e52e48417dc9b6bcfe02a4241921d3e1ae9252a78b7
sess_658,2025-02-23 04:07:30,Validation du panier,e1bc746d3ed27e29094024e6b91fe6157ac394c4772a15258375de9d726240f7
sess_341,2024-03-27 06:21:30,Visite de la page about,3aac92e43bd76dad978d2094581a3ab0010242fa4696d270797dd3eb8bbf9191
sess_331,2025-03-10 05:17:30,Avis laissé sur le produit 42,a4b8440a6eae00a9d488c8c0c092cbd37d9c712320eba1494df29a5b3cda8de9
sess_631,2024-08-30 07:33:30,Recherche de '',07e3e42e2e43846824f5ccad7127f35ed4ec0b7aead4a800a5e44c3f3793b90e
sess_325,2025-02-09 15:38:30,Partage du produit 12,541232e2ec5c4ccaf8562e52e48417dc9b6bcfe02a4241921d3e1ae9252a78b7
sess_872,2024-11-12 06:40:30,Déconnexion de l'utilisateur,fa7934be6180e0a12eb621d7970f7d1bfc2084491ec4d527d94b3d52006a454e
sess_792,2024-08-16 00:55:30,Paiement effectué,2bd9e13c16df2d8f3f704876c7c3982b734f3dd84f64c7f995059ef71fcfe923
sess_938,2024-05-31 10:28:30,Paiement effectué,ff9f6a2a6cd5114a1e89cf7e3065ed6626649574afed56abc5e11c7b118aaf7f
sess_834,2025-02-04 22:53:30,Visite de la page contact,c4e485c5c5d7e18487bee9521368a40e0415b1f0572c2207e799eca867ce4af4
sess_256,2024-06-26 22:07:30,Visite de la page products,bd329b5307f1a24533e9980fda521222c75b32c27ff7c661f1e8b466f440cf5f
sess_131,2024-08-21 01:19:30,Validation du panier,0b71fb237b6a3277f69b4806bead1dc814f89b08a65e0dea451de31dfa971af9
sess_824,2025-01-15 05:59:30,Connexion de l'utilisateur,56d275951b57d7abb40a0a6c524a636a45edd878422d3720e9c33dd737284552
sess_392,2024-10-03 00:22:30,Visite de la page contact,580db42ea45bb04ad58d466864f39574debd911bfae20e53ef73e429bfb8044b
sess_573,2024-10-01 02:49:30,Ajout au panier du produit 39,bbf5e93a19056edb54831cb2edb3f7e060831aa25a56b2ca5d741c9d501c0af1
sess_826,2024-10-03 21:09:30,Déconnexion de l'utilisateur,6f1a17f91bb3a79eb9f5a989e3491b79a8990503a565311a43deb5c6e15bc6bd
sess_337,2025-02-02 09:15:30,Connexion de l'utilisateur,f5cbb661c06c88431592e03bf744be731c805e993d20c863160ea4c9ce9a8f78
sess_766,2025-01-24 20:13:30,Visite de la page about,56d275951b57d7abb40a0a6c524a636a45edd878422d3720e9c33dd737284552
sess_133,2024-05-03 23:05:30,Ajout aux favoris du produit 37,021d02fd39aa954750faaedcee8d75aa82001282e427cb5f243cc05613a1bf10
sess_467,2024-10-01 00:12:30,Recherche de 'airpod',5398a3f8a28fc57ad6ed399f870b2cbc94fee0d0e7563f6dc69356bb34ef2523
sess_835,2024-08-10 03:19:30,Visite de la page blog,059b032724c22c355c20c523ece1f60a6430d855b42593b07d3f3f23f125e4b3
sess_129,2025-03-01 23:52:30,Visite de la page about,aff66436d812f8fd0150afbd2cbc0dd89e693961a48b0356087c669100f8863b
sess_921,2024-07-30 07:54:30,Paiement effectué,b5b4462ef408af82f69efee12d18196cf2140976bdd6ae11d292e01a175c1ab3
sess_556,2024-06-26 16:26:30,Avis laissé sur le produit 49,fa0c1eee15b23c9d3be26407b40b46fc46b4c0a2ab8ed0399dd3401f53eccf3f
sess_910,2024-10-23 06:02:30,Visite de la page blog,a64b8009371d2f39df68c815bfc7bff6abe164f79c7493eba82ae5e8334682f6
sess_515,2025-02-25 16:53:30,Modification du profil utilisateur,2bd9e13c16df2d8f3f704876c7c3982b734f3dd84f64c7f995059ef71fcfe923
sess_573,2024-04-16 18:00:30,Paiement effectué,56eb7189d108abd5a6b0bfbc5dd8147f6a7d614639c51d25944aa64bddfb9986
sess_880,2024-06-01 03:03:30,Ajout au panier du produit 16,0335a212fc597088f60562b11111128259c56dfe6c954e564a3085c74f8fcd26
sess_932,2025-03-04 12:27:30,Avis laissé sur le produit 39,be85127f861e3e7ba3bdfe2db1e07027ffd6f28a035d4f9e617234c3bdda6a49
sess_229,2024-03-22 21:44:30,Partage du produit 10,70b7db9d8e2da47f812a7597f2a004dcedb5b34093503abd87ffce20e73b7d8a
sess_567,2024-11-23 20:45:30,Partage du produit 25,2ddb0aa0f11c2c0649b28836ad7cafa99329749e44bf08d7047ff29fae8c608c
sess_221,2024-08-09 22:23:30,Connexion de l'utilisateur,a2d7cd384f0879c751ebb9a266d827ef0eb85e6266a53faafd9677e056ac36b8
sess_641,2024-05-28 19:36:30,Visite du produit 46,7fef67e8b9f2512e8396ea60baa11ef17989d399b7ea45d94b2c85a4c52941c8
sess_954,2024-03-21 11:32:30,Paiement effectué,568f08c229e51c55978d7ec9c1ce75ea91313823736967dde45f5667cd093684
sess_297,2024-10-06 02:22:30,Visite du produit 38,8a9d41cfeb77a4eca89d965e3396861370513aa35e1e1e9bd00f7e69aa6aa076
sess_216,2024-04-29 00:20:30,Recherche de 'airpod',78aba687cd2d054fae90c4db0cb9667d5336ea6303da8bca7cdd36575f3a9465
sess_522,2024-11-13 06:25:30,Ajout au panier du produit 49,c4e485c5c5d7e18487bee9521368a40e0415b1f0572c2207e799eca867ce4af4
sess_659,2024-07-17 12:16:30,Visite de la page about,eeb91b22a7180aef0f9eb4be81ffed9f23e55c1a9bdc8e8e76eca0d2193d4761
sess_269,2024-08-14 02:51:30,Ajout aux favoris du produit 47,bbf5e93a19056edb54831cb2edb3f7e060831aa25a56b2ca5d741c9d501c0af1
sess_116,2025-02-15 12:27:30,Partage du produit 49,c4e485c5c5d7e18487bee9521368a40e0415b1f0572c2207e799eca867ce4af4
sess_902,2024-09-15 07:47:30,Modification du profil utilisateur,8431e7b79007a4449c2663fa4aa8dd8bada8a02453eef72a66bb548bb328fe8d
sess_871,2024-11-03 23:04:30,Visite de la page products,fa7934be6180e0a12eb621d7970f7d1bfc2084491ec4d527d94b3d52006a454e
sess_038,2024-08-16 03:45:30,Paiement effectué,fbf8bfcfe4d026208920d66a6455bc2afb7cc40ad473bfbf675a9ee951506d66
sess_483,2025-02-22 11:53:30,Partage du produit 38,78aba687cd2d054fae90c4db0cb9667d5336ea6303da8bca7cdd36575f3a9465
sess_708,2024-03-25 17:49:30,Ajout aux favoris du produit 38,2bd9e13c16df2d8f3f704876c7c3982b734f3dd84f64c7f995059ef71fcfe923
sess_659,2024-10-16 00:19:30,Partage du produit 38,be85127f861e3e7ba3bdfe2db1e07027ffd6f28a035d4f9e617234c3bdda6a49
sess_716,2024-09-11 14:38:30,Modification du profil utilisateur,dec2a7b2fd5fbdc56ed4fbb512cc1d2f401ab6392bc08db9314ea56802e853c9
sess_716,2024-10-03 05:00:30,Connexion de l'utilisateur,56eb7189d108abd5a6b0bfbc5dd8147f6a7d614639c51d25944aa64bddfb9986
sess_341,2024-07-15 23:34:30,Déconnexion de l'utilisateur,6f1a17f91bb3a79eb9f5a989e3491b79a8990503a565311a43deb5c6e15bc6bd
sess_880,2025-01-31 06:56:30,Connexion de l'utilisateur,eeb91b22a7180aef0f9eb4be81ffed9f23e55c1a9bdc8e8e76eca0d2193d4761
sess_235,2024-12-07 11:06:30,Ajout aux favoris du produit 6,d89fdb97cd7ddea12cb4d9b34020a216b4160c499f018c1a5795409ab8e594f8
sess_327,2024-09-12 18:21:30,Ajout aux favoris du produit 7,b38dc09bfdbb7fbbe9161b4f87191fb13c9636e8c222d72ae56a7736f275292e
sess_237,2024-08-30 16:01:30,Visite de la page blog,549c16ff86c87ce5798d83ea842520e40d055e50106490c3ebce8fb1100d5855
sess_561,2025-02-28 23:27:30,Connexion de l'utilisateur,0e1f760d348b1f2144415a387f2e0fc56d70ecf298ca9dcd5a7f931c22c7b7a3
sess_740,2024-12-04 00:42:30,Ajout au panier du produit 48,edfd91e63333b1afbbee6997af433ad3dc28ac1e5ac2f6d105eb8deaa210ac99
sess_795,2024-05-09 22:38:30,Avis laissé sur le produit 49,edfd91e63333b1afbbee6997af433ad3dc28ac1e5ac2f6d105eb8deaa210ac99
sess_472,2024-03-16 17:39:30,Visite de la page contact,61347e35a7a220545d0312d50d5169e05675edd6760c00018614d2d3568e70e2
sess_826,2024-04-08 21:52:30,Ajout aux favoris du produit 0,a67ba3b956a39f77d2d51bb9d88c066a5968827b46a386cf11a81915ac0069dd
sess_581,2025-03-09 11:21:30,Avis laissé sur le produit 23,e3135eb1c10fbff019598f5238251a1b5ff7b0eb7e9e0398a98fe34e636d806e
sess_367,2024-07-06 05:19:30,Déconnexion de l'utilisateur,fa7934be6180e0a12eb621d7970f7d1bfc2084491ec4d527d94b3d52006a454e
sess_955,2024-10-06 07:24:30,Avis laissé sur le produit 30,aabd879e2e90dfb4b7337b346a11e0298afde682de1a923caeee4b188916522b
sess_614,2024-07-01 14:09:30,Connexion de l'utilisateur,591b1d880a91260982684d51cc724acf5e5863a29b6c66ee95ed6e5830ba9995
sess_628,2024-12-15 01:30:30,Connexion de l'utilisateur,0435b256eabff0027be88a196af4ae37419aab073b96f50d942cc5c19f238f12
sess_429,2024-06-20 05:54:30,Ajout au panier du produit 24,f1fd5eee355834a86b13600f9b3d417a05e9a5a4fbfd51681b9c14765f99a400
sess_611,2024-09-30 16:09:30,Paiement effectué,1a0a9418339c33ba76914d3cf5626676274d843479ebf4b9eea3a0cc8b42db16
sess_279,2024-05-31 17:25:30,Modification du profil utilisateur,eeb91b22a7180aef0f9eb4be81ffed9f23e55c1a9bdc8e8e76eca0d2193d4761
sess_304,2024-12-06 13:17:30,Déconnexion de l'utilisateur,e40296a651442d7f554cfca600d6d42088b7f2d6ab4f3957bffa6b87d79d4cb6
sess_249,2025-02-07 08:05:30,Visite de la page products,e3135eb1c10fbff019598f5238251a1b5ff7b0eb7e9e0398a98fe34e636d806e
sess_951,2024-09-17 08:35:30,Ajout au panier du produit 32,46fbe7143af63e7dadb5859ec1ba816620210f6b8b2081fc1d02997caef493f4
sess_035,2025-03-11 13:53:30,Déconnexion de l'utilisateur,57aae2da99c047364608c21995891694ac2d05825db22cac2c22f07b99ad56cb
sess_058,2024-10-19 09:43:30,Visite de la page contact,78aba687cd2d054fae90c4db0cb9667d5336ea6303da8bca7cdd36575f3a9465
sess_484,2024-07-21 17:47:30,Paiement effectué,0e1f760d348b1f2144415a387f2e0fc56d70ecf298ca9dcd5a7f931c22c7b7a3
sess_650,2025-01-27 23:24:30,Ajout au panier du produit 15,223b85381ef3c1d66e6b489048f54572ae8fe24b5ce77c46937e9a903d18b5e6
sess_986,2024-04-30 14:01:30,Déconnexion de l'utilisateur,56eb7189d108abd5a6b0bfbc5dd8147f6a7d614639c51d25944aa64bddfb9986
sess_337,2024-10-19 18:13:30,Ajout au panier du produit 43,b0c65bae406373710a28c37f14162181f81e6bfa9f31a1fdac0fc6c24e9a5b25
sess_976,2024-10-18 01:14:30,Visite de la page about,e1bc746d3ed27e29094024e6b91fe6157ac394c4772a15258375de9d726240f7
sess_574,2025-02-19 09:42:30,Paiement effectué,aabd879e2e90dfb4b7337b346a11e0298afde682de1a923caeee4b188916522b
sess_714,2025-01-12 14:12:30,Déconnexion de l'utilisateur,61347e35a7a220545d0312d50d5169e05675edd6760c00018614d2d3568e70e2
sess_966,2024-05-05 17:11:30,Ajout aux favoris du produit 9,61347e35a7a220545d0312d50d5169e05675edd6760c00018614d2d3568e70e2
sess_706,2024-09-24 23:23:30,Visite du produit 4,a4b8440a6eae00a9d488c8c0c092cbd37d9c712320eba1494df29a5b3cda8de9
sess_416,2024-06-04 15:09:30,Paiement effectué,dec2a7b2fd5fbdc56ed4fbb512cc1d2f401ab6392bc08db9314ea56802e853c9
sess_344,2025-01-17 07:19:30,Paiement effectué,76c533ee6c346e680e9fe3a5fcd7ea7d4dfbda2c488378b4f467e1181ee04630
sess_641,2024-10-10 23:25:30,Recherche de '',d6fe2ec0f10e54c3d114df61e3fa0380310a43b2e109056bc9fc4908d5609160
sess_423,2024-05-03 07:44:30,Ajout aux favoris du produit 2,3aac92e43bd76dad978d2094581a3ab0010242fa4696d270797dd3eb8bbf9191
sess_248,2024-04-01 07:33:30,Partage du produit 27,8431e7b79007a4449c2663fa4aa8dd8bada8a02453eef72a66bb548bb328fe8d
sess_692,2025-02-04 03:17:30,Recherche de 'robe',7fef67e8b9f2512e8396ea60baa11ef17989d399b7ea45d94b2c85a4c52941c8
sess_436,2024-10-23 12:34:30,Ajout au panier du produit 47,dedb09928b319c3274fb890ca3ccf368df6a1b507ebe09c6a2e06997c36d4689
sess_656,2025-01-21 05:29:30,Déconnexion de l'utilisateur,5cbeffca93e9f9bc0674bdbff6dc084b2d6c8dcff687d86ef4342026b020f8d4
sess_198,2024-06-28 18:11:30,Paiement effectué,b9771b45fe79a5d6fb30758f5b848eec5d1fa4a35931aecd2ad067ed6dcde91e
sess_897,2024-07-25 20:50:30,Modification du profil utilisateur,8a9d41cfeb77a4eca89d965e3396861370513aa35e1e1e9bd00f7e69aa6aa076
sess_234,2024-12-10 19:11:30,Connexion de l'utilisateur,0e1f760d348b1f2144415a387f2e0fc56d70ecf298ca9dcd5a7f931c22c7b7a3
sess_086,2024-12-24 12:20:30,Visite de la page home,e40296a651442d7f554cfca600d6d42088b7f2d6ab4f3957bffa6b87d79d4cb6
sess_356,2024-05-13 06:37:30,Visite du produit 15,5cbeffca93e9f9bc0674bdbff6dc084b2d6c8dcff687d86ef4342026b020f8d4
sess_562,2024-07-25 18:08:30,Partage du produit 13,8dfdb88af4c2bf546ab916aa481ac76d7e3f680ff519c79d2b4aeba56aa64961
sess_951,2024-12-26 17:58:30,Visite du produit 28,5398a3f8a28fc57ad6ed399f870b2cbc94fee0d0e7563f6dc69356bb34ef2523
sess_433,2024-10-17 12:29:30,Validation du panier,be85127f861e3e7ba3bdfe2db1e07027ffd6f28a035d4f9e617234c3bdda6a49
sess_474,2024-06-05 02:47:30,Recherche de 'téléphone',1f502f77c780bb438110c83adbb2028db47483e12b2fc02219936b135822cec7
sess_312,2024-12-07 14:43:30,Paiement effectué,541232e2ec5c4ccaf8562e52e48417dc9b6bcfe02a4241921d3e1ae9252a78b7
sess_837,2025-01-19 12:58:30,Ajout au panier du produit 46,0e1f760d348b1f2144415a387f2e0fc56d70ecf298ca9dcd5a7f931c22c7b7a3
sess_343,2024-11-07 08:36:30,Paiement effectué,c3b282683c1fdedde5115a2f4c5df0ace3fef7e488e46f4ed869556cda3296f8
